table_name	index_name	index_type	unique	columns	source_file	status	notes
llx_bom_bomline	idx_bom_bomline_fk_bom	INDEX	N	fk_bom	htdocs/install/mysql/tables/llx_bom_bomline-bom.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_bom_bomline	idx_bom_bomline_fk_product	INDEX	N	fk_product	htdocs/install/mysql/tables/llx_bom_bomline-bom.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_bom_bomline	idx_bom_bomline_rowid	INDEX	N	rowid	htdocs/install/mysql/tables/llx_bom_bomline-bom.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_bom_bomline	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_bom_bomline-bom.sql	启用	主键在建表文件中定义
llx_bookcal_availabilities_extrafields	idx_availabilities_fk_object	INDEX	N	fk_object	htdocs/install/mysql/tables/llx_bookcal_availabilities_extrafields-bookcal.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_bookcal_availabilities_extrafields	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_bookcal_availabilities_extrafields-bookcal.sql	启用	主键在建表文件中定义
llx_bookcal_availabilities	idx_bookcal_availabilities_fk_bookcal_calendar	INDEX	N	fk_bookcal_calendar	htdocs/install/mysql/tables/llx_bookcal_availabilities-bookcal.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_bookcal_availabilities	idx_bookcal_availabilities_rowid	INDEX	N	rowid	htdocs/install/mysql/tables/llx_bookcal_availabilities-bookcal.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_bookcal_availabilities	idx_bookcal_availabilities_status	INDEX	N	status	htdocs/install/mysql/tables/llx_bookcal_availabilities-bookcal.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_bookcal_availabilities	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_bookcal_availabilities-bookcal.sql	启用	主键在建表文件中定义
llx_bookcal_calendar_extrafields	idx_calendar_fk_object	INDEX	N	fk_object	htdocs/install/mysql/tables/llx_bookcal_calendar_extrafields-bookcal.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_bookcal_calendar_extrafields	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_bookcal_calendar_extrafields-bookcal.sql	启用	主键在建表文件中定义
llx_bookcal_calendar	idx_bookcal_calendar_fk_project	INDEX	N	fk_project	htdocs/install/mysql/tables/llx_bookcal_calendar-bookcal.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_bookcal_calendar	idx_bookcal_calendar_fk_soc	INDEX	N	fk_soc	htdocs/install/mysql/tables/llx_bookcal_calendar-bookcal.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_bookcal_calendar	idx_bookcal_calendar_ref	INDEX	N	ref	htdocs/install/mysql/tables/llx_bookcal_calendar-bookcal.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_bookcal_calendar	idx_bookcal_calendar_rowid	INDEX	N	rowid	htdocs/install/mysql/tables/llx_bookcal_calendar-bookcal.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_bookcal_calendar	idx_bookcal_calendar_status	INDEX	N	status	htdocs/install/mysql/tables/llx_bookcal_calendar-bookcal.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_bookcal_calendar	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_bookcal_calendar-bookcal.sql	启用	主键在建表文件中定义
llx_bookmark	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_bookmark.sql	启用	主键在建表文件中定义
llx_bordereau_cheque	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_bordereau_cheque.sql	启用	主键在建表文件中定义
llx_bordereau_cheque	uk_bordereau_cheque	INDEX	Y	ref, entity	htdocs/install/mysql/tables/llx_bordereau_cheque.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_boxes_def	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_boxes_def.sql	启用	主键在建表文件中定义
llx_boxes_def	uk_boxes_def	INDEX	Y	file, entity, note	htdocs/install/mysql/tables/llx_boxes_def.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_boxes	idx_boxes_boxid	INDEX	N	box_id	htdocs/install/mysql/tables/llx_boxes.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_boxes	idx_boxes_fk_user	INDEX	N	fk_user	htdocs/install/mysql/tables/llx_boxes.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_boxes	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_boxes.sql	启用	主键在建表文件中定义
llx_boxes	uk_boxes	INDEX	Y	entity, box_id, position, fk_user	htdocs/install/mysql/tables/llx_boxes.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_budget_lines	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_budget_lines-budget.sql	启用	主键在建表文件中定义
llx_budget_lines	uk_budget_lines	INDEX	Y	fk_budget, fk_project_ids	htdocs/install/mysql/tables/llx_budget_lines-budget.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_budget	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_budget-budget.sql	启用	主键在建表文件中定义
llx_c_accounting_category	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_accounting_category-accounting.sql	启用	主键在建表文件中定义
llx_c_accounting_category	uk_c_accounting_category	INDEX	Y	code, entity, fk_report	htdocs/install/mysql/tables/llx_c_accounting_category-accounting.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_accounting_report	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_accounting_report-accounting.sql	启用	主键在建表文件中定义
llx_c_accounting_report	uk_c_accounting_report	INDEX	Y	code, entity	htdocs/install/mysql/tables/llx_c_accounting_report-accounting.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_action_trigger	idx_action_trigger_rang	INDEX	N	rang	htdocs/install/mysql/tables/llx_c_action_trigger.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_action_trigger	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_action_trigger.sql	启用	主键在建表文件中定义
llx_c_action_trigger	uk_action_trigger_code	INDEX	Y	code	htdocs/install/mysql/tables/llx_c_action_trigger.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_actioncomm	PRIMARY	PRIMARY KEY	Y	id	htdocs/install/mysql/tables/llx_c_actioncomm.sql	启用	主键在建表文件中定义
llx_c_actioncomm	uk_c_actioncomm	INDEX	Y	code	htdocs/install/mysql/tables/llx_c_actioncomm.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_asset_disposal_type	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_asset_disposal_type-asset.sql	启用	主键在建表文件中定义
llx_c_asset_disposal_type	uk_c_asset_disposal_type	INDEX	Y	code, entity	htdocs/install/mysql/tables/llx_c_asset_disposal_type-asset.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_availability	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_availability.sql	启用	主键在建表文件中定义
llx_c_availability	uk_c_availability	INDEX	Y	code	htdocs/install/mysql/tables/llx_c_availability.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_barcode_type	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_barcode_type.sql	启用	主键在建表文件中定义
llx_c_barcode_type	uk_c_barcode_type	INDEX	Y	code, entity	htdocs/install/mysql/tables/llx_c_barcode_type.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_chargesociales	PRIMARY	PRIMARY KEY	Y	id	htdocs/install/mysql/tables/llx_c_chargesociales.sql	启用	主键在建表文件中定义
llx_c_civility	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_civility.sql	启用	主键在建表文件中定义
llx_c_civility	uk_c_civility	INDEX	Y	code	htdocs/install/mysql/tables/llx_c_civility.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_country	idx_c_country_code	INDEX	Y	code	htdocs/install/mysql/tables/llx_c_country.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_country	idx_c_country_code_iso	INDEX	Y	code_iso	htdocs/install/mysql/tables/llx_c_country.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_country	idx_c_country_label	INDEX	Y	label	htdocs/install/mysql/tables/llx_c_country.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_country	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_country.sql	启用	主键在建表文件中定义
llx_c_currencies	PRIMARY	PRIMARY KEY	Y	code_iso	htdocs/install/mysql/tables/llx_c_currencies.sql	启用	主键在建表文件中定义
llx_c_departements	idx_departements_fk_region	INDEX	N	fk_region	htdocs/install/mysql/tables/llx_c_departements.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_departements	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_departements.sql	启用	主键在建表文件中定义
llx_c_ecotaxe	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_ecotaxe.sql	启用	主键在建表文件中定义
llx_c_ecotaxe	uk_c_ecotaxe	INDEX	Y	code	htdocs/install/mysql/tables/llx_c_ecotaxe.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_effectif	PRIMARY	PRIMARY KEY	Y	id	htdocs/install/mysql/tables/llx_c_effectif.sql	启用	主键在建表文件中定义
llx_c_effectif	uk_c_effectif	INDEX	Y	code	htdocs/install/mysql/tables/llx_c_effectif.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_email_senderprofile	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_email_senderprofile.sql	启用	主键在建表文件中定义
llx_c_email_senderprofile	uk_c_email_senderprofile	INDEX	Y	entity, label, email	htdocs/install/mysql/tables/llx_c_email_senderprofile.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_email_templates	idx_type	INDEX	N	type_template	htdocs/install/mysql/tables/llx_c_email_templates.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_email_templates	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_email_templates.sql	启用	主键在建表文件中定义
llx_c_email_templates	uk_c_email_templates	INDEX	Y	entity, label, lang	htdocs/install/mysql/tables/llx_c_email_templates.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_exp_tax_cat	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_exp_tax_cat-expensereport.sql	启用	主键在建表文件中定义
llx_c_exp_tax_range	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_exp_tax_range-expensereport.sql	启用	主键在建表文件中定义
llx_c_field_list	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_field_list.sql	启用	主键在建表文件中定义
llx_c_format_cards	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_format_cards.sql	启用	主键在建表文件中定义
llx_c_forme_juridique	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_forme_juridique.sql	启用	主键在建表文件中定义
llx_c_forme_juridique	uk_c_forme_juridique	INDEX	Y	code	htdocs/install/mysql/tables/llx_c_forme_juridique.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_holiday_types	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_holiday_types.sql	启用	主键在建表文件中定义
llx_c_holiday_types	uk_c_holiday_types	INDEX	Y	entity, code	htdocs/install/mysql/tables/llx_c_holiday_types.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_hrm_department	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_hrm_department.sql	启用	主键在建表文件中定义
llx_c_hrm_function	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_hrm_function.sql	启用	主键在建表文件中定义
llx_c_hrm_public_holiday	PRIMARY	PRIMARY KEY	Y	id	htdocs/install/mysql/tables/llx_c_hrm_public_holiday.sql	启用	主键在建表文件中定义
llx_c_hrm_public_holiday	uk_c_hrm_public_holiday	INDEX	Y	entity, code	htdocs/install/mysql/tables/llx_c_hrm_public_holiday.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_hrm_public_holiday	uk_c_hrm_public_holiday2	INDEX	Y	entity, fk_country, dayrule, day, month, year	htdocs/install/mysql/tables/llx_c_hrm_public_holiday.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_incoterms	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_incoterms.sql	启用	主键在建表文件中定义
llx_c_incoterms	uk_c_incoterms	INDEX	Y	code	htdocs/install/mysql/tables/llx_c_incoterms.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_input_method	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_input_method.sql	启用	主键在建表文件中定义
llx_c_input_method	uk_c_input_method	INDEX	Y	code	htdocs/install/mysql/tables/llx_c_input_method.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_input_reason	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_input_reason.sql	启用	主键在建表文件中定义
llx_c_input_reason	uk_c_input_reason	INDEX	Y	code	htdocs/install/mysql/tables/llx_c_input_reason.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_invoice_subtype	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_invoice_subtype.sql	启用	主键在建表文件中定义
llx_c_invoice_subtype	uk_c_invoice_subtype	INDEX	Y	entity, code, fk_country	htdocs/install/mysql/tables/llx_c_invoice_subtype.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_lead_status	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_lead_status.sql	启用	主键在建表文件中定义
llx_c_lead_status	uk_c_lead_status_code	INDEX	Y	code	htdocs/install/mysql/tables/llx_c_lead_status.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_paiement	PRIMARY	PRIMARY KEY	Y	id	htdocs/install/mysql/tables/llx_c_paiement.sql	启用	主键在建表文件中定义
llx_c_paiement	uk_c_paiement_code	INDEX	Y	entity, code	htdocs/install/mysql/tables/llx_c_paiement.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_paper_format	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_paper_format.sql	启用	主键在建表文件中定义
llx_c_partnership_type	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_partnership_type-partnership.sql	启用	主键在建表文件中定义
llx_c_partnership_type	uk_c_partnership_type	INDEX	Y	entity, code	htdocs/install/mysql/tables/llx_c_partnership_type-partnership.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_payment_term	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_payment_term.sql	启用	主键在建表文件中定义
llx_c_payment_term	uk_c_payment_term_code	INDEX	Y	entity, code	htdocs/install/mysql/tables/llx_c_payment_term.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_price_expression	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_price_expression-dynamicprices.sql	启用	主键在建表文件中定义
llx_c_price_global_variable_updater	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_price_global_variable_updater-dynamicprices.sql	启用	主键在建表文件中定义
llx_c_price_global_variable	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_price_global_variable-dynamicprices.sql	启用	主键在建表文件中定义
llx_c_product_nature	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_product_nature.sql	启用	主键在建表文件中定义
llx_c_product_nature	uk_c_product_nature	INDEX	Y	code	htdocs/install/mysql/tables/llx_c_product_nature.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_product_thirdparty_relation_type	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_product_thirdparty_relation_type.sql	启用	主键在建表文件中定义
llx_c_productbatch_qcstatus	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_productbatch_qcstatus-productbatch.sql	启用	主键在建表文件中定义
llx_c_productbatch_qcstatus	uk_c_productbatch_qcstatus	INDEX	Y	code, entity	htdocs/install/mysql/tables/llx_c_productbatch_qcstatus-productbatch.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_propalst	PRIMARY	PRIMARY KEY	Y	id	htdocs/install/mysql/tables/llx_c_propalst.sql	启用	主键在建表文件中定义
llx_c_propalst	uk_c_propalst	INDEX	Y	code	htdocs/install/mysql/tables/llx_c_propalst.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_prospectcontactlevel	PRIMARY	PRIMARY KEY	Y	code	htdocs/install/mysql/tables/llx_c_prospectcontactlevel.sql	启用	主键在建表文件中定义
llx_c_prospectlevel	PRIMARY	PRIMARY KEY	Y	code	htdocs/install/mysql/tables/llx_c_prospectlevel.sql	启用	主键在建表文件中定义
llx_c_recruitment_origin	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_recruitment_origin-recruitment.sql	启用	主键在建表文件中定义
llx_c_regions	idx_c_regions_fk_pays	INDEX	N	fk_pays	htdocs/install/mysql/tables/llx_c_regions.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_regions	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_regions.sql	启用	主键在建表文件中定义
llx_c_regions	uk_code_region	INDEX	Y	code_region	htdocs/install/mysql/tables/llx_c_departements.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_regions	uk_code_region	INDEX	Y	code_region	htdocs/install/mysql/tables/llx_c_regions.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_revenuestamp	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_revenuestamp.sql	启用	主键在建表文件中定义
llx_c_shipment_mode	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_shipment_mode.sql	启用	主键在建表文件中定义
llx_c_shipment_mode	uk_c_shipment_mode	INDEX	Y	code, entity	htdocs/install/mysql/tables/llx_c_shipment_mode.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_shipment_package_type	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_shipment_package_type.sql	启用	主键在建表文件中定义
llx_c_socialnetworks	idx_c_socialnetworks_code_entity	INDEX	Y	entity, code	htdocs/install/mysql/tables/llx_c_socialnetworks.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_socialnetworks	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_socialnetworks.sql	启用	主键在建表文件中定义
llx_c_stcomm	PRIMARY	PRIMARY KEY	Y	id	htdocs/install/mysql/tables/llx_c_stcomm.sql	启用	主键在建表文件中定义
llx_c_stcomm	uk_c_stcomm	INDEX	Y	code	htdocs/install/mysql/tables/llx_c_stcomm.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_stcommcontact	PRIMARY	PRIMARY KEY	Y	id	htdocs/install/mysql/tables/llx_c_stcommcontact.sql	启用	主键在建表文件中定义
